user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
3ce7f5ae-a17a-4ce2-b2db-09b060653517,view,5,1,286.86,0,0,1
ea03bb18-d21b-46e2-8de1-9100ef49a26f,view,4,1,975.57,0,0,0
e02d9111-bec6-48d5-adc9-1cb0f3700022,view,3,1,607.48,0,1,0
f9eb9e90-b022-4ba3-a8dd-9f49e72162e8,view,4,1,246.45,0,0,0
54f98910-fd2d-4e5c-882d-3913b735c731,view,4,1,975.57,0,0,0
bde42fcf-1a71-4cdc-999c-43a022316251,view,5,1,62.52,0,1,0
0e5a1b66-931a-42d2-b492-258a7e781bbf,view,5,1,125.63,0,0,0
cbc0e55b-3b3c-4292-814f-930ab3e7f8f2,view,2,1,83.14,0,0,0
a264a467-a6a4-49a9-a573-050fe20f8eae,view,5,1,514.76,0,0,0
3ad5eff8-516e-41d6-a57a-119f5832695e,view,5,1,45.17,1,1,0
a258edb4-2de2-48f4-a70d-827a95f8c629,view,4,1,6.82,0,0,0
a5f4d1a4-4d03-441b-93f1-0dcd0e84b4c1,view,2,1,17.99,0,1,0
e8a2c3ce-c921-4112-a701-171a1566ede0,purchase,4,1,47.62,0,1,0
038a11d2-f077-4705-b390-a643be097460,view,5,1,59.98,0,1,0
f3979a28-089a-4d5c-aac0-18a210d727f6,view,5,1,216.22,1,0,0
4e051e97-27ce-4b72-ac1b-18ff76faad8d,view,2,1,102.96,0,1,0
45e79238-2093-41a8-a41d-d1ebd9fdcd21,view,5,1,64.33,0,0,0
eea37064-7f73-4810-9a29-25fa2490d568,view,5,1,81.08,1,0,0
c60a4155-4fc5-4973-97cb-4d4eca89693f,view,2,1,1106.59,0,0,0
5f06699a-be2e-43bc-ae56-37f4eb8f4f2a,view,2,1,592.01,1,0,0
46d9f640-f15e-4091-b94f-67d630987665,view,2,1,161.91,1,0,0
47518ff7-488a-4bb4-994f-61ddb5682db1,view,6,1,360.08,0,0,0
8f99c7a1-2126-45fb-b545-fe784485b1ee,view,5,1,194.8,1,1,0
5e9a2806-6d20-4282-8388-bed9390cea91,view,5,1,72.05,0,1,0
aca62e3a-1272-4d28-927b-e9c6dee0068b,view,6,1,257.15,0,0,0
2df62400-26ed-4ea1-82bc-6c94320d4b96,view,3,1,297.3,0,0,0
6d9cde2d-dffe-47f5-8280-8fc20c87aebb,view,4,1,151.35,0,0,0
bb71c93b-8f42-4657-95f5-f927a7277976,view,5,1,134.41,0,0,0
66d8f6fa-cee8-466b-bbc6-415467bcbbca,view,2,1,42.99,0,1,0
3bfb4a37-8ba5-4bc9-a2cf-7b3fe49500df,view,2,1,90.63,0,1,0
1fb61aa7-1ba8-4e6b-8202-d12e53654f93,view,3,1,188.73,0,0,0
250f2fc0-2474-4e67-97c0-6dec6a697e93,view,2,1,96.66,0,1,0
7a7ea5da-8db7-4e81-bed4-d4bcacc6eca4,view,2,1,417.66,1,1,0
318a74d7-672d-49f6-ab91-362ae400c729,view,5,1,74.62,0,1,0
d979bb62-8da8-4110-b2f2-f40978b89312,view,5,1,141.32,0,0,0
c723d246-ebe1-4a1d-804c-d72ebb8c908d,view,4,1,90.35,0,0,0
5beaad53-3e1e-4fc7-90d0-fdbb8e04eb4e,view,4,1,10.3,1,0,0
5438df07-9ccb-49f1-b089-cc5727b40d2b,view,4,1,179.39,0,0,0
f3747787-7e1d-46bd-a688-a49af27eb282,view,4,1,949.83,0,0,0
9b00e52f-eaa7-4d94-bdc1-3097016a4368,view,5,1,188.73,0,0,0
b995c436-956e-425b-aa68-1361f36e249b,view,5,1,183.18,0,0,0
da2cbc0a-0304-4847-8421-96afc850d55f,view,3,1,464.08,0,0,0
365b0700-54db-470a-9e7a-22693e2a526f,view,5,1,975.57,0,0,1
